Name_in_Tree,Latitude,Longitude
Antechinus.agilis,-38.22,145.6
Antechinus.agilis,-38.22,146.15
Antechinus.agilis,-38.22,146.3
Antechinus.agilis,-38.2,146.53
Antechinus.agilis,-38.2,146.73
Antechinus.agilis,-38.2,146.85
Antechinus.agilis,-38.17,141.25
Antechinus.agilis,-38.17,141.28
Antechinus.agilis,-38.17,141.65
Antechinus.agilis,-38.17,145.17
Antechinus.agilis,-38.15,141.28
Antechinus.agilis,-38.15,145.13
Antechinus.agilis,-38.13,141.55
Antechinus.agilis,-38.1,141.43
Antechinus.agilis,-38.1,146.47
Antechinus.agilis,-38.08,141.88
Antechinus.agilis,-38.08,145.48
Antechinus.agilis,-38.08,146.17
Antechinus.agilis,-38.08,146.18
Antechinus.agilis,-38.0667,141.204
Antechinus.agilis,-38.05,145.8
Antechinus.agilis,-38.05,146.28
Antechinus.agilis,-38.0389,145.5
Antechinus.agilis,-38.03,142
Antechinus.agilis,-38.03,145.9
Antechinus.agilis,-38.02,144.18
Antechinus.agilis,-38.02,145.42
Antechinus.agilis,-38.02,145.72
Antechinus.agilis,-38.02,145.95
Antechinus.agilis,-38.016,145.666
Antechinus.agilis,-38.0111,145.604
Antechinus.agilis,-38,141.17
Antechinus.agilis,-38,145.33
Antechinus.agilis,-37.9967,140.9669
Antechinus.agilis,-37.98,145.78
Antechinus.agilis,-37.98,147.65
Antechinus.agilis,-37.97,143.8
Antechinus.agilis,-37.97,144.5
Antechinus.agilis,-37.97,145.37
Antechinus.agilis,-37.97,145.58
Antechinus.agilis,-37.97,146.08
Antechinus.agilis,-37.97,146.37
Antechinus.agilis,-37.95,145.28
Antechinus.agilis,-37.95,145.55
Antechinus.agilis,-37.95,145.95
Antechinus.agilis,-37.93,145.3
Antechinus.agilis,-37.93,145.43
Antechinus.agilis,-37.93,145.45
Antechinus.agilis,-37.93,145.93
Antechinus.agilis,-37.93,146.27
Antechinus.agilis,-37.93,146.32
Antechinus.agilis,-37.92,144.25
Antechinus.agilis,-37.92,145.23
Antechinus.agilis,-37.92,145.35
Antechinus.agilis,-37.92,145.83
Antechinus.agilis,-37.9,145.3
Antechinus.agilis,-37.9,145.37
Antechinus.agilis,-37.9,145.67
Antechinus.agilis,-37.9,145.8
Antechinus.agilis,-37.9,145.9
Antechinus.agilis,-37.9,146
Antechinus.agilis,-37.9,146.07
Antechinus.agilis,-37.8944,145.672
Antechinus.agilis,-37.88,142.05
Antechinus.agilis,-37.88,145.35
Antechinus.agilis,-37.88,145.37
Antechinus.agilis,-37.88,145.42
Antechinus.agilis,-37.88,145.68
Antechinus.agilis,-37.88,146
Antechinus.agilis,-37.88,146.1
Antechinus.agilis,-37.88,146.9
Antechinus.agilis,-37.88,147.98
Antechinus.agilis,-37.87,145.32
Antechinus.agilis,-37.87,145.35
Antechinus.agilis,-37.87,145.75
Antechinus.agilis,-37.87,146.28
Antechinus.agilis,-37.87,147.33
Antechinus.agilis,-37.87,147.9
Antechinus.agilis,-37.87,148.03
Antechinus.agilis,-37.85,144.22
Antechinus.agilis,-37.85,145.37
Antechinus.agilis,-37.85,146
Antechinus.agilis,-37.85,146.98
Antechinus.agilis,-37.85,147.85
Antechinus.agilis,-37.85,148.1
Antechinus.agilis,-37.83,145.25
Antechinus.agilis,-37.83,145.33
Antechinus.agilis,-37.83,145.35
Antechinus.agilis,-37.83,146.18
Antechinus.agilis,-37.83,146.27
Antechinus.agilis,-37.83,146.28
Antechinus.agilis,-37.82,144.22
Antechinus.agilis,-37.82,145.02
Antechinus.agilis,-37.82,145.35
Antechinus.agilis,-37.82,145.37
Antechinus.agilis,-37.82,145.38
Antechinus.agilis,-37.82,145.8
Antechinus.agilis,-37.82,146.02
Antechinus.agilis,-37.82,146.88
Antechinus.agilis,-37.82,148.05
Antechinus.agilis,-37.82,148.07
Antechinus.agilis,-37.8,143.7
Antechinus.agilis,-37.8,144.22
Antechinus.agilis,-37.8,145.37
Antechinus.agilis,-37.8,145.67
Antechinus.agilis,-37.8,146.016
Antechinus.agilis,-37.8,146.02
Antechinus.agilis,-37.8,146.28
Antechinus.agilis,-37.8,147.13
Antechinus.agilis,-37.78,143.62
Antechinus.agilis,-37.78,145.38
Antechinus.agilis,-37.78,145.55
Antechinus.agilis,-37.78,145.57
Antechinus.agilis,-37.78,145.58
Antechinus.agilis,-37.78,145.82
Antechinus.agilis,-37.78,145.98
Antechinus.agilis,-37.78,146
Antechinus.agilis,-37.78,148.1
Antechinus.agilis,-37.78,148.45
Antechinus.agilis,-37.7792,148.14
Antechinus.agilis,-37.7764,149.312
Antechinus.agilis,-37.77,144.87
Antechinus.agilis,-37.77,146.78
Antechinus.agilis,-37.77,148.1
Antechinus.agilis,-37.77,148.15
Antechinus.agilis,-37.77,148.67
Antechinus.agilis,-37.77,148.97
Antechinus.agilis,-37.77,149.12
Antechinus.agilis,-37.75,143.6
Antechinus.agilis,-37.75,143.77
Antechinus.agilis,-37.75,143.8
Antechinus.agilis,-37.75,143.82
Antechinus.agilis,-37.75,144.32
Antechinus.agilis,-37.75,145.35
Antechinus.agilis,-37.75,145.7
Antechinus.agilis,-37.75,145.75
Antechinus.agilis,-37.75,145.83
Antechinus.agilis,-37.75,146.1
Antechinus.agilis,-37.75,147.33
Antechinus.agilis,-37.75,148.17
Antechinus.agilis,-37.75,148.75
Antechinus.agilis,-37.75,148.97
Antechinus.agilis,-37.75,149.13
Antechinus.agilis,-37.73,143.72
Antechinus.agilis,-37.73,143.8
Antechinus.agilis,-37.73,144.08
Antechinus.agilis,-37.73,145.27
Antechinus.agilis,-37.73,145.45
Antechinus.agilis,-37.73,145.77
Antechinus.agilis,-37.73,146.73
Antechinus.agilis,-37.73,148.08
Antechinus.agilis,-37.73,149.03
Antechinus.agilis,-37.73,149.5
Antechinus.agilis,-37.72,143.8
Antechinus.agilis,-37.72,145.67
Antechinus.agilis,-37.72,145.85
Antechinus.agilis,-37.72,146.02
Antechinus.agilis,-37.72,148.77
Antechinus.agilis,-37.72,148.97
Antechinus.agilis,-37.7167,144.704
Antechinus.agilis,-37.7,143.9
Antechinus.agilis,-37.7,145.27
Antechinus.agilis,-37.7,145.55
Antechinus.agilis,-37.7,145.83
Antechinus.agilis,-37.7,145.98
Antechinus.agilis,-37.7,146.37
Antechinus.agilis,-37.7,148.03
Antechinus.agilis,-37.7,148.72
Antechinus.agilis,-37.7,148.8
Antechinus.agilis,-37.68,143.57
Antechinus.agilis,-37.68,145.22
Antechinus.agilis,-37.68,145.75
Antechinus.agilis,-37.68,148.7
Antechinus.agilis,-37.67,144.35
Antechinus.agilis,-37.67,144.43
Antechinus.agilis,-37.67,144.75
Antechinus.agilis,-37.67,145.33
Antechinus.agilis,-37.67,145.62
Antechinus.agilis,-37.67,145.7
Antechinus.agilis,-37.67,145.75
Antechinus.agilis,-37.67,145.8
Antechinus.agilis,-37.67,145.85
Antechinus.agilis,-37.67,146.17
Antechinus.agilis,-37.67,146.37
Antechinus.agilis,-37.67,147.65
Antechinus.agilis,-37.67,148.02
Antechinus.agilis,-37.67,148.25
Antechinus.agilis,-37.67,148.38
Antechinus.agilis,-37.67,148.82
Antechinus.agilis,-37.67,149.17
Antechinus.agilis,-37.65,143.75
Antechinus.agilis,-37.65,143.93
Antechinus.agilis,-37.65,145.3
Antechinus.agilis,-37.65,145.32
Antechinus.agilis,-37.65,145.37
Antechinus.agilis,-37.65,145.5
Antechinus.agilis,-37.65,145.52
Antechinus.agilis,-37.65,145.6
Antechinus.agilis,-37.65,145.72
Antechinus.agilis,-37.65,146.02
Antechinus.agilis,-37.65,146.22
Antechinus.agilis,-37.65,148.82
Antechinus.agilis,-37.65,149.382
Antechinus.agilis,-37.6494,146.024
Antechinus.agilis,-37.6411,149.371
Antechinus.agilis,-37.63,143.6
Antechinus.agilis,-37.63,145.35
Antechinus.agilis,-37.63,145.5
Antechinus.agilis,-37.63,145.83
Antechinus.agilis,-37.63,146.62
Antechinus.agilis,-37.63,147.15
Antechinus.agilis,-37.63,147.23
Antechinus.agilis,-37.62,143.58
Antechinus.agilis,-37.62,144.33
Antechinus.agilis,-37.62,144.35
Antechinus.agilis,-37.62,144.42
Antechinus.agilis,-37.62,144.5
Antechinus.agilis,-37.62,144.6
Antechinus.agilis,-37.62,145.62
Antechinus.agilis,-37.62,145.7
Antechinus.agilis,-37.62,146.2
Antechinus.agilis,-37.62,146.37
Antechinus.agilis,-37.62,146.43
Antechinus.agilis,-37.62,146.65
Antechinus.agilis,-37.62,147
Antechinus.agilis,-37.6,145.27
Antechinus.agilis,-37.6,145.47
Antechinus.agilis,-37.6,145.5
Antechinus.agilis,-37.6,146.22
Antechinus.agilis,-37.6,147.5
Antechinus.agilis,-37.6,147.58
Antechinus.agilis,-37.6,147.95
Antechinus.agilis,-37.6,149.68
Antechinus.agilis,-37.5956,145.507
Antechinus.agilis,-37.5944,147.694
Antechinus.agilis,-37.58,145.45
Antechinus.agilis,-37.58,145.5
Antechinus.agilis,-37.58,145.78
